 16904, -1672,  -748,    11,     5,   -18, 1
 17064, -1668,  -612,    10,     7,    -5, 1
 17036, -1612,  -704,    11,    16,     7, 1
 17140, -1652,  -796,     7,    10,    21, 1
 17108, -1640,  -680,     6,     0,   -15, 1
 17020, -1568,  -592,     2,    25,   -12, 1
 17036, -1660,  -604,    -1,    11,    -6, 1
 17128, -1704,  -568,    21,     9,    -5, 1
 17148, -1636,  -448,    26,     0,    -4, 1
 17084, -1664,  -804,    14,     5,     5, 1
 17096, -1672,  -672,    23,    19,     2, 1
 17040, -1716,  -692,     7,   -10,     4, 1
 16992, -1632, -1004,   -98,     7,     0, 1
 17020, -1768, -1152,  -470,    26,    -5, 1
 17212, -1692, -1284,  -897,    33,    21, 1
 17004, -1704, -1172, -1358,    51,    38, 1
 17032, -1696, -1104, -1816,    59,    36, 1
 17040, -1752, -1068, -2160,    72,    15, 1
 17076, -1864,  -828, -2368,    79,    53, 1
 16912, -1780,  -772, -2471,   110,    63, 1
 17080, -1724,  -636, -2455,    70,    35, 1
 17088, -1692,  -512, -2334,    65,    46, 1
 17088, -1764,  -412, -2122,    75,    46, 1
 16988, -1708,  -376, -1889,    72,    39, 1
 16976, -1732,  -568, -1731,    79,    46, 1
 17012, -1672,  -648, -1637,    56,    43, 1
 17064, -1656,  -592, -1558,    39,     8, 1
 17056, -1592,  -504, -1445,    49,    10, 1
 17148, -1644,  -568, -1284,    48,    16, 1
 17080, -1744,  -536, -1053,    50,    12, 1
 16992, -1672,  -352,  -778,    25,    16, 1
 16956, -1600,  -920,  -614,     3,     9, 1
 16964, -1592,  -632,  -783,    30,    -5, 1
 17144, -1684,  -760,  -851,    26,    22, 1
 17480, -1108, 11788,   108,  -106,   -18, 1
 17804, -1716, -6480,   -47,  -110,   -24, 1
 17152, -1824,  -384,   -70,    41,     1, 1
 17112, -1628, -1312,    32,    -9,    10, 1
 17140, -1624,  -560,    32,    -3,    -7, 1
 16980, -1632,  -724,    13,     7,   -12, 1
 17028, -1720,  -680,    25,    -5,    -9, 1
