 17112, -1592,  -604,   218,    18,   -20, 1
 17096, -1632,  -800,   206,    -4,     4, 1
 17104, -1696,  -700,   156,   -11,     6, 1
 17056, -1724,  -640,    85,     2,   -14, 1
 17044, -1696,  -656,    33,    16,    12, 1
 17108, -1696,  -656,   -28,    19,   -12, 1
 17056, -1600,  -728,   -83,     6,   -11, 1
 17004, -1740,  -620,   -76,     4,     5, 1
 17112, -1660,  -752,   -63,    20,   -24, 1
 17028, -1724,  -524,   -27,   -16,    -5, 1
 17068, -1604,  -920,  -303,    -9,   -16, 1
 16996, -1724, -1172,  -750,    18,    14, 1
 17080, -1768, -1316, -1230,    45,    24, 1
 17068, -1680,  -904, -1627,    60,    22, 1
 17016, -1800,  -980, -1920,    69,    30, 1
 17076, -1788,  -768, -2100,    81,    53, 1
 17104, -1760,  -692, -2242,    64,    55, 1
 17104, -1732,  -820, -2281,    63,    33, 1
 17072, -1692,  -716, -2298,    90,    44, 1
 17016, -1744,  -668, -2243,    55,    60, 1
 17100, -1704,  -644, -2220,    80,    49, 1
 17140, -1696,  -572, -2207,    70,    51, 1
 17012, -1756,  -568, -2152,    61,    47, 1
 17084, -1696,  -520, -2076,    69,    36, 1
 17148, -1732,  -408, -1913,    62,    32, 1
 17012, -1656,  -220, -1608,    59,    30, 1
 17312, -1896, -1280, -1004,   -13,    31, 1
 17096, -1704, -1028,  -738,    -9,    18, 1
 17032, -1632,  -548,  -925,    46,    21, 1
 17020, -1740,  -728, -1015,     8,    34, 1
 16992, -1536,  7152,  -321,    32,    -3, 1
 17124, -1432,  -528,   202,    52,    12, 1
 17032, -1776,  -552,   -37,    58,   -23, 1
 17108, -1632,  -636,    14,    10,    10, 1
 17088, -1488,  -680,     3,     6,    11, 1
 17012, -1700,  -664,     4,    19,     1, 1
 17088, -1676,  -868,    20,   -10,     3, 1
 17132, -1652,  -748,     5,     2,   -28, 1
 17040, -1684,  -564,    12,    19,    11, 1
 17104, -1700,  -816,    30,     6,     3, 1
