 16996, -1608,  -636,     4,    18,   -24, 0
 17184, -1692,  -740,     2,     7,     7, 0
 17064, -1580,  -588,     7,    11,    -4, 0
 17100, -1588,  -668,    17,     7,    -4, 0
 17004, -1632,  -532,     9,    -5,    -2, 0
 17076, -1656,  -744,    11,     7,     8, 0
 17116, -1684,  -656,    20,    17,    -9, 0
 17032, -1580,  -700,     9,    -8,    12, 0
 17080, -1728,  -680,     9,     6,    14, 0
 17052, -1636,  -784,    17,   -15,     3, 0
 17064, -1612,  -716,     9,    11,    13, 0
 17036, -1628,  -528,    25,     0,    15, 0
 17016, -1684,  -596,    -8,     8,    -3, 0
 17100, -1664,  -672,    31,     5,    -6, 0
 17116, -1636,  -632,    11,    -2,    22, 0
 17196, -1616,  -812,    21,    17,    -5, 0
 17112, -1984,  -384,    25,   -17,    15, 0
 17716,  -548, -1340,   146,   187,    17, 0
 17040, -1720,   748,   872,   -18,     1, 0
 17132, -1800,  -648,  1248,   -18,   -31, 0
 17032, -1644,  -548,  1401,   -41,   -29, 0
 17080, -1608,  -100,  1630,   -64,   -47, 0
 17288, -1704,  -336,  2156,   -30,   -23, 0
 17068, -1804,  -284,  2619,   -70,   -55, 0
 17104, -1832,  -508,  2911,   -74,   -57, 0
 17036, -1776,  -508,  2979,   -88,   -68, 0
 17000, -1832,  -720,  2909,  -104,   -60, 0
 17020, -1684,  -908,  2727,   -77,   -34, 0
 17068, -1700,  -892,  2496,   -50,   -29, 0
 17024, -1740, -1000,  2279,   -67,   -45, 0
 17152, -1716,  -980,  2051,   -60,   -50, 0
 17132, -1656,  -884,  1741,   -24,   -18, 0
 17120, -1688, -1040,  1352,   -48,   -22, 0
 17000, -1728, -1060,   940,   -28,    -1, 0
 17044, -1616, -1000,   575,   -12,    -3, 0
 17068, -1596,  -896,   244,    -8,   -11, 0
 17060, -1688,  -804,    23,    -3,     8, 0
 17012, -1696,  -776,  -143,    17,     5, 0
 17060, -1724,  -636,  -168,     9,    10, 0
 17012, -1708,  -536,  -110,     1,     1, 0
 17048, -1680,  -720,   -93,     4,   -13, 0
 17028, -1592,  -704,   -77,     1,    -4, 0
