 17056, -1656,  -868,    16,     6,   -14, 1
 17032, -1644,  -596,    16,    26,    19, 1
 17064, -1620,  -632,    41,    -1,   -15, 1
 17104, -1616,  -612,     1,     2,    -4, 1
 17088, -1652,  -792,    41,    -1,    18, 1
 17028, -1644,  -680,   -17,    26,     7, 1
 17120, -1744,  -624,     5,     5,    -1, 1
 17084, -1668,  -700,    17,     4,    -8, 1
 17068, -1700,  -712,    13,    -6,    -4, 1
 17092, -1696,  -652,    -3,    -6,   -18, 1
 17032, -1648,  -680,    13,   -14,    18, 1
 16968, -1692,  -776,   -69,     2,   -11, 1
 17044, -1696,  -964,  -143,     9,    27, 1
 17168, -1700,  -828,  -387,    33,    16, 1
 17032, -1720, -1056,  -664,    49,   -14, 1
 17008, -1696,  -912,  -962,    48,    28, 1
 17100, -1708,  -788, -1220,    34,    22, 1
 17140, -1688,  -756, -1468,    57,    38, 1
 16968, -1704,  -872, -1662,    49,    31, 1
 17036, -1772,  -840, -1831,    61,    53, 1
 17076, -1696,  -704, -1960,    74,    54, 1
 17096, -1704,  -596, -2020,    67,    48, 1
 17040, -1696,  -704, -2030,    76,    53, 1
 17048, -1664,  -596, -2016,    71,    29, 1
 16964, -1628,  -604, -2031,    65,    45, 1
 17100, -1680,  -772, -1989,    75,    48, 1
 17136, -1680,  -680, -1906,    67,    36, 1
 17200, -1764,  -552, -1798,    71,    17, 1
 17056, -1732,  -508, -1646,    76,    39, 1
 16968, -1740,  -480, -1470,    66,    28, 1
 17048, -1580,  -456, -1205,    56,    29, 1
 17036, -1588,  -284,  -875,    26,     0, 1
 17020, -1692,  -404,  -556,    22,   -10, 1
 17172, -1704, -1120,  -527,    19,    31, 1
 16972, -1632,  -820,  -708,    10,    24, 1
 17064, -1696,  -672,  -739,    42,    25, 1
 16540, -1224,  5424,   356,  -105,   -33, 1
 17492, -2036, -2720,   -70,   -40,   -38, 1
 17076, -1544,   -76,   -37,    57,    -6, 1
 17024, -1704,  -928,    13,     2,    -7, 1
 17096, -1564,  -524,    26,    -8,    15, 1
 16964, -1688,  -520,     5,     5,    10, 1
 17040, -1628,  -708,    15,    27,    14, 1
 17060, -1612,  -660,    33,    12,    -1, 1
 17080, -1604,  -572,    22,    -3,    -9, 1
