 17048, -1720,  -756,     5,    -4,    -8, 1
 17116, -1652,  -504,    16,     7,    10, 1
 17128, -1664,  -800,    22,     6,    10, 1
 17060, -1660,  -580,    15,    -5,    -7, 1
 17104, -1620,  -704,     5,    -5,   -23, 1
 17132, -1712,  -752,    -4,    15,   -15, 1
 17064, -1676,  -784,    -9,    -8,    -1, 1
 17136, -1748,  -628,     3,     2,    12, 1
 17112, -1624,  -704,    -4,    13,     0, 1
 17016, -1664,  -728,   -57,    28,    -2, 1
 16956, -1768,  -944,  -208,    23,    15, 1
 17040, -1648,  -764,  -433,     5,     2, 1
 17132, -1748,  -916,  -631,    47,    23, 1
 17008, -1712,  -952,  -828,    22,     4, 1
 17028, -1684,  -908,  -995,    47,    24, 1
 17160, -1640,  -732, -1197,    54,    29, 1
 17140, -1688,  -836, -1380,    54,    26, 1
 17088, -1700,  -732, -1562,    35,    24, 1
 17032, -1692,  -780, -1740,    62,    42, 1
 17092, -1740,  -908, -1915,    65,     9, 1
 17100, -1680,  -856, -2129,    84,    36, 1
 17000, -1804,  -872, -2278,    85,    56, 1
 17104, -1836,  -844, -2443,    93,    44, 1
 17036, -1724,  -724, -2517,    88,    65, 1
 17036, -1768,  -624, -2596,    63,    48, 1
 17100, -1776,  -760, -2668,    91,    33, 1
 17080, -1716,  -864, -2812,    96,    66, 1
 17048, -1792,  -888, -2982,   115,    70, 1
 17104, -1804,  -588, -3106,   112,    68, 1
 17124, -1768,  -624, -3139,    99,    55, 1
 17108, -1788,  -684, -3169,   116,    57, 1
 17080, -1804,  -588, -3139,   110,    67, 1
 17032, -1724,  -596, -3043,   104,    36, 1
 17076, -1784,  -632, -2992,   122,    52, 1
 17044, -1812,  -644, -2937,   122,    36, 1
 16988, -1840,  -752, -2915,    97,    47, 1
 17120, -1784,  -796, -2965,    88,    57, 1
 17112, -1900,  -772, -3019,    99,    62, 1
 17084, -1744,  -620, -3101,   115,    67, 1
 16984, -1808,  -648, -3157,   128,    37, 1
 17040, -1780,  -732, -3260,   109,    74, 1
 17164, -1792,  -584, -3279,   107,    78, 1
 17168, -1820,  -644, -3218,    70,    80, 1
 17088, -1732,  -512, -3088,   106,    47, 1
 17116, -1708,  -392, -2845,    90,    52, 1
 16980, -1812,  -444, -2628,    94,    56, 1
 17092, -1748,  -616, -2447,    77,    32, 1
 17048, -1728,  -460, -2315,    86,    44, 1
 17128, -1728,  -740, -2227,    77,    43, 1
 17032, -1712,  -624, -2113,    63,    35, 1
 17024, -1668,  -580, -1982,    77,    56, 1
 17128, -1696,  -500, -1827,    63,    52, 1
 17116, -1748,  -440, -1669,    57,    44, 1
 17184, -1672,  -564, -1546,    65,    28, 1
 17184, -1628,  -576, -1429,    30,    23, 1
 17104, -1668,  -596, -1303,    51,    10, 1
 17136, -1680,  -692, -1186,    14,    16, 1
 17092, -1672,  -532, -1098,    16,    24, 1
 17108, -1536,  -768, -1046,    37,    37, 1
 17108, -1664,  -464,  -995,    45,    30, 1
 17180, -1724,  -740,  -922,    39,    12, 1
 17044, -1628,  -560,  -867,    27,    62, 1
 17056, -1544,  -484,  -658,    16,    18, 1
 16972, -1640,  -700,  -552,    32,    17, 1
 17072, -1672,  -652,  -545,    28,   -15, 1
 17056, -1676,  -588,  -545,    25,    19, 1
 17008, -1664,  -684,  -572,    28,     5, 1
 17112, -1648,  -800,  -598,    18,     1, 1
 17376, -1924, -2124,   243,   -21,    -3, 1
 17004, -1636,  4036,    -5,   -99,   -20, 1
 16888, -1660,   476,    96,    29,     5, 1
 17204, -1396,  -404,    51,    80,    13, 1
 16964, -1688,  -940,    -4,    -2,    -7, 1
 16980, -1664,  -776,    30,    -4,     3, 1
 17100, -1660,  -588,    10,    12,    17, 1
 17076, -1700,  -684,    11,    -7,     2, 1
 17140, -1696,  -804,     5,     6,    -4, 1
 17008, -1680,  -852,    31,   -12,   -32, 1
 17012, -1624,  -648,    21,     4,    13, 1
 17188, -1632,  -760,    22,    12,   -18, 1
