15544,  -964,  -888,    -2,    21,   -28, 0
15700,  -972,  -700,    26,   -28,    16, 0
15580,  -940,  -572,    -4,     1,    -1, 0
15572, -1140,  -612,    21,    -7,   -12, 0
15536,  -988,  -616,    25,    -1,     0, 0
15528, -1044,  -808,     3,   -21,    -2, 0
15512,  -972,  -792,    12,    30,     9, 0
15516, -1060,  -788,     5,    -8,   -12, 0
15420, -1128,  -744,    25,    25,    -3, 0
15528, -1072,  -652,   -22,     4,   -27, 0
15548, -1000,  -688,    42,   -14,   -14, 0
15536, -1032,  -624,   -13,    -7,    -8, 0
15620, -1060,  -716,     9,    -5,     4, 0
15580,  -976,  -856,     0,    14,     1, 0
15536, -1064,  -656,     8,   -17,     0, 0
15480, -1036,  -644,   -23,     5,    -4, 0
15612, -1112,  -960,   -98,    -7,   -15, 0
15520,  -976,   148,  -321,     2,    -4, 0
15428, -1104,  -732,  -715,     0,   -12, 0
15540, -1012,  -500,  -923,    11,    -6, 0
15548, -1096,  -888,  -966,     8,   -45, 0
15572, -1004,  -424,  -980,    -3,   -16, 0
15568,  -992,  -252, -1364,     3,   -53, 0
15492, -1008,   -44, -2044,    24,   -19, 0
15540,  -872,  -228, -2604,    -4,   -54, 0
15496,  -928,  -432, -3017,    24,   -45, 0
15544,  -872,  -612, -3205,    -8,   -47, 0
15560,  -948,  -712, -3225,    16,   -72, 0
15672,  -876,  -796, -3211,    27,   -51, 0
15548,  -884,  -684, -3139,     4,   -84, 0
15508,  -860,  -812, -3153,    31,   -62, 0
15612,  -896,  -724, -3208,    14,   -90, 0
15564,  -808,  -584, -3267,    33,   -75, 0
15572,  -884,  -592, -3387,    25,   -62, 0
15516,  -840,  -716, -3391,    24,   -37, 0
15556,  -812,  -604, -3417,     2,   -78, 0
15508,  -896,  -728, -3423,    64,   -89, 0
15456,  -864,  -796, -3442,    -2,   -80, 0
15548,  -904,  -576, -3405,    48,   -59, 0
15564,  -888,  -736, -3340,    16,   -67, 0
15632,  -828,  -848, -3304,     9,   -50, 0
15568,  -892,  -728, -3260,    24,   -66, 0
15524,  -944,  -668, -3207,    18,   -71, 0
15464,  -792,  -840, -3179,    29,   -49, 0
15468,  -836,  -664, -3132,    79,   -66, 0
15548,  -856,  -768, -3064,    27,   -70, 0
15568,  -920,  -928, -2963,    13,   -73, 0
15476,  -936, -1004, -2755,    27,   -75, 0
15516,  -932,  -844, -2537,    20,   -79, 0
15592,  -872, -1092, -2262,    26,   -51, 0
15608,  -992,  -992, -1982,    48,   -58, 0
15468,  -920, -1136, -1709,    13,   -49, 0
15552, -1000, -1052, -1388,    17,   -31, 0
15480,  -988,  -888, -1149,     3,   -31, 0
15508,  -892,  -868,  -967,    23,   -23, 0
15496, -1044,  -632,  -842,    -9,   -33, 0
15596,  -988,  -644,  -770,     8,   -23, 0
15556, -1024,  -688,  -684,     9,     6, 0
15568,  -976,  -160,  -553,   -27,     5, 0
15440,  -992,  -828,  -511,    -3,     6, 0
15564,  -988,  -816,  -420,    25,    -2, 0
15580, -1032,  -576,  -342,    -5,    -3, 0
15472, -1104,  -676,  -306,    39,   -27, 0
15344,  -980,  -620,  -200,    26,    -8, 0
15504, -1048,  -796,  -130,    15,    -7, 0
15576, -1048,  -796,   -12,    -9,   -19, 0
15488, -1056,  -768,    38,    -9,   -21, 0
15548,  -992,  -636,   103,    16,    33, 0
15504, -1052,  -688,   122,    14,   -22, 0
15560,  -984,  -784,   114,     9,    -8, 0
15596, -1036,  -568,   108,    21,    -9, 0
15548,  -944,  -620,    72,    -7,   -15, 0
15592,  -928,  -704,    66,    19,     9, 0
15592,  -968,  -604,     7,   -15,    -8, 0
