15480, -1024,  -768,    22,   -13,     1, 1
15460, -1060,  -656,    13,    -5,     2, 1
15536,  -976,  -796,    22,     0,     8, 1
15540, -1116,  -672,    23,    -3,   -12, 1
15416, -1084,  -556,    36,    11,     4, 1
15540, -1016,  -620,     5,   -15,   -27, 1
15572, -1060,  -680,    10,    10,    11, 1
15500, -1108,  -664,     6,   -14,   -14, 1
15456, -1080,  -608,     5,    30,    11, 1
15612,  -996,  -692,    -2,    25,   -26, 1
15560, -1084,  -628,    29,     2,     9, 1
15548, -1032,  -800,    30,     8,     8, 1
15516, -1096,  -620,    13,     6,    15, 1
15512, -1044,  -720,    91,    -2,     7, 1
15564, -1000, -1008,   323,    -2,     5, 1
15532, -1072, -1060,   716,    -6,     9, 1
15656,  -988, -1004,  1064,   -14,    23, 1
15580,  -968, -1100,  1395,     6,    21, 1
15488,  -992,  -900,  1701,   -16,    48, 1
15576,  -984,  -800,  1946,   -18,    35, 1
15588,  -936,  -848,  2156,     6,    30, 1
15408,  -920, -1024,  2411,     2,     6, 1
15568,  -912,  -916,  2594,    -8,    35, 1
15600,  -916,  -780,  2791,   -18,    63, 1
15568,  -912,  -732,  2935,   -18,    66, 1
15700,  -968,  -520,  2954,   -20,    78, 1
15540,  -912,  -656,  2986,     1,    39, 1
15524,  -888,  -840,  3063,   -63,    56, 1
15640,  -864,  -672,  3119,   -68,    58, 1
15388,  -984, -1384,  3185,    -1,    82, 1
15552,  -888,  -620,  3201,    -9,    73, 1
15352,  -812,  -676,  3274,    52,    65, 1
15556,  -892,  -972,  3303,   -37,    57, 1
15552,  -892,  -680,  3349,   -11,    68, 1
15584,  -804,  -816,  3438,   -27,    90, 1
15548,  -932,  -760,  3436,    -6,    82, 1
15648,  -900,  -676,  3412,   -37,    56, 1
15372,  -808,  -772,  3440,   -17,    45, 1
15540,  -856,  -612,  3375,    -1,    66, 1
15524,  -836,  -412,  3271,    20,    57, 1
15604,  -864,  -644,  3198,   -14,    48, 1
15420, -1008,  -776,  3076,    -8,    71, 1
15648,  -980,  -400,  2928,    -1,    54, 1
15676,  -912,  -580,  2819,    -6,    50, 1
15584,  -900,  -620,  2721,   -21,    56, 1
15516,  -960,  -648,  2588,   -21,    35, 1
15512,  -972,  -660,  2468,   -47,    17, 1
15516, -1000,  -648,  2413,    -5,    54, 1
15560,  -956,  -680,  2356,   -21,    41, 1
15476, -1028,  -584,  2269,   -16,    21, 1
15536,  -920,  -596,  2085,     5,    14, 1
15584,  -944,  -184,  1672,    -5,    36, 1
15504, -1132, -1512,  1112,    14,     3, 1
15624, -1020,   -84,  1061,   -13,    43, 1
18068,   -52,  3372,    33,   -24,   -19, 1
15244, -1308,  2012,   -14,   -39,    28, 1
15596, -1044,  -160,   -72,     0,     6, 1
15540, -1016,  -652,    26,     6,     1, 1
15476, -1068,  -628,    -3,     1,     3, 1
15564, -1048,  -744,    13,    -3,    -3, 1
15556, -1048,  -688,    10,    -2,    -7, 1
15540, -1056,  -640,    12,     4,   -11, 1
15464, -1056,  -516,    11,   -11,     1, 1
15576,  -964,  -808,     8,    -1,     4, 1
15576, -1036,  -532,    21,    29,    13, 1
15532, -1020,  -552,     9,    48,    11, 1
15556, -1036,  -708,    13,    -7,   -16, 1
15628,  -992,  -636,    12,    -6,    20, 1
15524, -1032,  -576,    25,    -6,   -14, 1
15544, -1104,  -728,     2,    12,    -5, 1
