15564, -1040,  -832,    15,   -38,     6, 0
15616, -1020,  -716,    24,    25,   -15, 0
15540, -1000,  -900,    -6,   -34,   -20, 0
15616, -1024,  -704,    12,     2,     2, 0
15516, -1008,  -832,    -7,     8,    -4, 0
15608, -1044,  -680,    -1,    -5,    -1, 0
15508, -1188,  -768,    34,     5,    -9, 0
15496, -1012,  -756,    40,     7,   -13, 0
15496, -1024,  -912,    -5,     6,    -3, 0
15512,  -968,  -620,    10,   -17,     8, 0
15384, -1072,  -608,     3,    23,   -26, 0
15480, -1040,  -864,    12,    -8,    -5, 0
14644,  -940, -2116,    27,  -231,   -23, 0
15624, -1084,  -764,    25,    31,     4, 0
15428,  -952,  -700,     4,    10,    -6, 0
15572, -1040,  -672,    -2,    34,     8, 0
15444, -1140,  -352,   -57,    20,   -19, 0
15620, -1036,  -804,  -111,    14,    11, 0
15412,  -980,   216,  -290,     5,     0, 0
15684, -1048,  -692,  -655,   -14,    -9, 0
15576, -1032,  -432,  -900,   -13,   -33, 0
15580,  -992,  -648, -1087,    15,   -18, 0
15616,  -964,  -404, -1185,    -1,   -20, 0
15628,  -952,   -96, -1613,     4,   -45, 0
15592, -1000,  -108, -2294,    43,   -41, 0
15652,  -876,  -272, -2819,    38,   -55, 0
15612,  -864,  -380, -3133,     3,   -63, 0
15588,  -880,  -540, -3274,     8,   -93, 0
15612,  -864,  -704, -3235,    24,   -88, 0
15608,  -868,  -756, -3199,     1,   -88, 0
15568,  -868,  -800, -3116,    26,   -55, 0
15620,  -880,  -640, -3075,    14,   -73, 0
15564,  -872,  -936, -3005,    26,   -62, 0
15632,  -948,  -704, -2947,    10,   -80, 0
15504,  -928,  -876, -2870,     1,   -70, 0
15568,  -968,  -612, -2818,    19,   -47, 0
15548,  -944,  -776, -2741,    23,   -72, 0
15576,  -936,  -816, -2729,    58,   -63, 0
15600,  -936,  -696, -2819,    22,   -63, 0
15472,  -956,  -616, -2950,    34,   -73, 0
15536,  -884,  -668, -3036,    -6,   -79, 0
15560,  -920,  -684, -3067,    42,   -66, 0
15484,  -884,  -836, -3105,    20,   -67, 0
15440,  -936,  -988, -3068,     6,   -79, 0
15504,  -936,  -844, -3002,    19,   -61, 0
15516,  -928,  -824, -2961,    23,   -74, 0
15540,  -932,  -728, -2889,    24,   -87, 0
15520,  -964,  -840, -2772,    19,   -57, 0
15576,  -788,  -780, -2622,    29,   -68, 0
15560,  -924,  -892, -2451,     4,   -65, 0
15504,  -900,  -944, -2299,    30,   -54, 0
15560,  -932,  -744, -2097,     6,   -42, 0
15552,  -960,  -904, -1863,    32,   -48, 0
15620,  -988,  -896, -1629,     4,   -40, 0
15536, -1036,  -996, -1376,     5,   -37, 0
15504,  -876,  -900, -1133,     6,   -29, 0
15644,  -980,  -860,  -876,     3,   -33, 0
15556,  -956,  -736,  -659,    -6,   -21, 0
15576, -1072,  -848,  -523,    -3,   -17, 0
15636,  -968,  -712,  -443,   -19,    -7, 0
15588, -1032,  -820,  -405,   -12,   -20, 0
15548, -1028,  -800,  -368,   -32,    16, 0
15560,  -976,  -808,  -334,    20,   -15, 0
15536,  -980,  -828,  -304,    -4,     9, 0
15548, -1040,  -552,  -259,    -9,     0, 0
15528,  -992,  -664,  -233,     7,   -22, 0
15556,  -948,  -740,  -193,     4,     5, 0
15548, -1032,  -648,  -150,     4,    11, 0
15624,  -940,  -784,   -95,    -1,     5, 0
15652, -1000,  -784,   -86,    12,     3, 0
15536, -1012,  -796,   -31,    17,     9, 0
15496,  -984,  -892,    -4,     7,    -7, 0
15564, -1036,  -564,    52,   -27,   -11, 0
15612, -1020,  -632,    68,    13,     3, 0
15548, -1028,  -788,    68,    17,    10, 0
15524, -1056,  -668,    51,     8,   -16, 0
15616, -1004,  -748,    38,     3,     7, 0
15680,  -956,  -772,     3,     9,   -11, 0
15496, -1056,  -724,     2,     7,   -18, 0
15584, -1048,  -576,   -20,    29,    -5, 0
15536,  -956,  -780,   -21,   -20,    -6, 0
15576,  -996,  -736,     0,     6,    23, 0
15548,  -992,  -680,   -13,     3,     6, 0
15632,  -992,  -812,    11,     4,    -8, 0
15664, -1032,  -596,    29,   -20,    19, 0
15524, -1036,  -700,    10,   -35,     2, 0
15556,  -964,  -764,    33,     7,    -1, 0
15532,  -972,  -552,     3,     0,    13, 0
