15468, -1032,  -816,    22,   -11,   -16, 1
15528, -1044,  -588,    13,   -18,    -4, 1
15452, -1056,  -744,    29,     8,    11, 1
15536,  -980,  -776,   -16,     6,   -12, 1
15540, -1016,  -592,     1,    20,    21, 1
15492, -1028,  -712,    -8,     9,    22, 1
15512, -1028,  -804,    36,     1,    -4, 1
15676,  -904,  -704,     3,     6,    -6, 1
15496, -1004,  -624,    26,   -20,     3, 1
15600, -1028,  -680,    13,     4,   -22, 1
15564,  -928,  -628,    21,    15,   -15, 1
15504,  -948,  -688,    12,    -3,    -8, 1
15444, -1012,  -700,    -2,    17,    -8, 1
15620,  -952,  -744,    11,    11,    -2, 1
15580, -1016,  -664,     7,     8,     7, 1
15572, -1008,  -736,    38,    25,    -4, 1
15496,  -952,  -628,    22,    -7,    20, 1
15564, -1044,  -784,    54,     2,     7, 1
15648, -1032,  -852,   186,    19,    -4, 1
15540, -1144, -1056,   459,    25,     7, 1
15516,  -968, -1124,   939,   -10,    18, 1
15472,  -996, -1260,  1494,     9,    42, 1
15556, -1044, -1048,  2002,   -16,    48, 1
15628,  -840,  -924,  2368,   -24,    27, 1
15580,  -936,  -868,  2529,   -11,    82, 1
15524,  -876,  -712,  2590,   -25,    65, 1
15540,  -832,  -764,  2583,     2,    59, 1
15536,  -984,  -700,  2590,   -10,    70, 1
15512,  -864,  -780,  2570,   -13,    59, 1
15584,  -968,  -628,  2523,   -14,    61, 1
15512,  -972,  -800,  2488,   -34,    66, 1
15668,  -972,  -912,  2529,     1,    59, 1
15452,  -888,  -716,  2621,     1,    56, 1
15532,  -856,  -928,  2761,   -36,    65, 1
15624,  -852,  -888,  2907,    -1,    49, 1
15576,  -912,  -880,  2959,   -38,    55, 1
15568,  -912,  -732,  2992,   -10,    72, 1
15500,  -852,  -688,  2911,   -28,    72, 1
15644,  -948,  -672,  2844,     9,    80, 1
15592,  -928,  -656,  2796,    33,    61, 1
15492,  -864,  -740,  2707,    16,    54, 1
15516,  -876,  -640,  2625,   -49,    70, 1
15552,  -948,  -688,  2582,   -35,    61, 1
15588,  -988,  -840,  2516,   -15,    55, 1
15592, -1008,  -892,  2627,     1,    33, 1
15656,  -948,  -724,  2751,    -4,    58, 1
15496,  -960,  -720,  2805,   -25,    79, 1
15580,  -928,  -652,  2727,    26,    63, 1
15596,  -972,  -608,  2616,     6,    59, 1
15620, -1052,  -536,  2472,   -19,    47, 1
15564, -1040,  -624,  2461,   -11,    51, 1
15592,  -968,  -660,  2407,   -12,    49, 1
15572,  -908,  -600,  2309,   -25,    21, 1
15576,  -964,  -552,  2202,   -18,    54, 1
15592,  -844,  -564,  2128,     0,    43, 1
15580,  -972,  -732,  2038,     8,    44, 1
15576,  -896,  -524,  1949,   -35,    45, 1
15568,  -984,  -532,  1824,    -2,    49, 1
15648,  -996,  -220,  1587,    23,    59, 1
15624, -1220,   904,  1128,    25,    13, 1
15572, -1084, -1272,  1026,   119,    43, 1
15424, -1032,  -648,  1004,    -2,    22, 1
15400,  -660,  6216,   126,     4,   -16, 1
15624, -1296, -3436,   -68,   -50,    22, 1
15560,  -952,  -360,    94,    -4,     2, 1
15540,  -864,  -980,     8,    -3,    24, 1
15444,  -988,  -840,    10,   -13,    18, 1
15528, -1064,  -800,    13,     8,     8, 1
15604, -1072,  -780,     6,    10,     6, 1
15516, -1020,  -796,    21,   -13,   -20, 1
15508,  -968,  -744,    13,    -9,     4, 1
15464, -1048,  -808,    11,     1,    24, 1
15516,  -944,  -772,   -12,     1,   -22, 1
15476,  -996,  -696,    12,   -24,    35, 1
15552, -1032,  -768,     7,   -10,   -15, 1
15528, -1072,  -764,   -10,    -8,     8, 1
15548, -1016,  -812,    14,     0,    10, 1
15572,  -932,  -780,    13,     2,    -3, 1
15492, -1016,  -820,    11,   -26,     0, 1
15572,  -936,  -636,     4,     4,   -36, 1
