 17016, -1688,  -740,    -3,    -2,     4, 0
 17048, -1548,  -684,    -3,    21,   -10, 0
 17108, -1672,  -684,    27,    14,     8, 0
 17028, -1608,  -760,    23,    -1,     4, 0
 17088, -1624,  -664,    -3,     9,   -10, 0
 17156, -1692,  -576,    19,    -3,    -1, 0
 16988, -1672,  -672,    22,     5,   -27, 0
 17036, -1664,  -716,    13,    11,     4, 0
 17120, -1672,  -580,     9,    -9,    -3, 0
 16976, -1564,  -708,    15,    -6,    16, 0
 17084, -1576,  -500,    -1,    19,   -11, 0
 17156, -1568,  -580,    19,    -5,   -15, 0
 17008, -1624,  -820,    18,    -4,    -9, 0
 16956, -1580,  -616,    -1,     0,     6, 0
 17144, -1664,  -704,    16,    13,     1, 0
 17024, -1688,  -676,    11,    -9,     6, 0
 16956, -1640,  -684,    22,     5,     7, 0
 17100, -1592,  -736,    31,   -11,     4, 0
 17184, -1492,  -584,    74,     1,   -22, 0
 17232, -1516,  -628,   496,   -10,    -2, 0
 17052, -1696,  -368,   940,   -49,    13, 0
 17060, -1812,  -324,  1184,   -14,   -15, 0
 17112, -1704,  -688,  1327,   -24,   -22, 0
 17104, -1644,   -76,  1582,   -42,   -22, 0
 17060, -1676,  -240,  2000,   -48,   -31, 0
 16984, -1804,  -476,  2379,   -51,   -65, 0
 17132, -1816,  -360,  2685,   -83,   -52, 0
 17104, -1748,  -608,  2850,   -80,   -63, 0
 17000, -1712,  -668,  2914,   -77,   -59, 0
 17108, -1768,  -884,  2878,   -68,   -54, 0
 17032, -1712,  -764,  2815,   -57,   -53, 0
 17140, -1676,  -844,  2742,   -69,   -50, 0
 17100, -1792,  -880,  2688,   -84,   -45, 0
 17008, -1772,  -792,  2624,   -79,   -52, 0
 17076, -1748,  -572,  2558,   -61,   -49, 0
 17016, -1744,  -716,  2458,   -65,   -55, 0
 17076, -1680,  -732,  2392,   -48,   -50, 0
 17092, -1816,  -820,  2266,   -81,   -27, 0
 17140, -1804,  -700,  2186,   -78,   -54, 0
 17120, -1772,  -716,  2071,   -69,   -45, 0
 17048, -1764,  -828,  1953,   -45,   -22, 0
 17084, -1664,  -884,  1769,   -82,   -40, 0
 17120, -1720,  -828,  1569,   -51,     3, 0
 16948, -1668,  -836,  1410,   -42,   -19, 0
 17096, -1696,  -880,  1266,   -29,   -30, 0
 16980, -1640,  -724,  1090,   -32,   -27, 0
 17156, -1820, -1032,   871,   -26,   -49, 0
 17132, -1712,  -844,   613,    -4,   -27, 0
 17072, -1688,  -908,   365,    -5,     5, 0
 17176, -1696,  -716,   209,    -5,   -25, 0
 17052, -1600,  -916,    31,    -5,     5, 0
 17024, -1660,  -780,   -30,    -1,     6, 0
 17036, -1716,  -672,   -39,    13,    11, 0
 17060, -1656,  -624,   -33,     0,     6, 0
 17024, -1684,  -584,   -33,    13,     0, 0
 17000, -1728,  -668,   -21,     5,   -11, 0
