 17020, -1656,  -680,    21,     2,   -17, 0
 17092, -1644,  -656,    -2,     3,    -1, 0
 17124, -1732,  -692,    14,     3,    10, 0
 17044, -1584,  -684,    -5,   -17,   -12, 0
 17088, -1624,  -768,    14,   -17,     2, 0
 17148, -1644,  -648,    36,    13,    17, 0
 17100, -1688,  -604,    16,   -21,    29, 0
 16980, -1660,  -600,    74,     5,    13, 0
 16960, -1376,  -760,   251,    18,    -5, 0
 17100, -1668,  -168,   476,    -7,    -3, 0
 17112, -1620,  -524,   749,    -8,    -8, 0
 17664, -1552, -1040,   994,   -99,   -19, 0
 17116, -1736,  -572,  1162,   -23,   -21, 0
 17144, -1732,  -464,  1361,   -54,   -27, 0
 16972, -1764,  -236,  1800,   -43,   -39, 0
 17104, -1688,  -400,  2278,   -76,   -51, 0
 17076, -1784,  -268,  2703,   -77,   -63, 0
 17064, -1692,  -360,  3040,   -78,   -51, 0
 17076, -1804,  -536,  3252,   -99,   -81, 0
 17120, -1840,  -656,  3339,   -92,   -74, 0
 17104, -1828,  -628,  3300,  -115,   -59, 0
 17104, -1808,  -752,  3257,  -107,   -55, 0
 17032, -1824,  -892,  3179,  -104,   -38, 0
 16988, -1712,  -944,  3047,   -81,   -53, 0
 17064, -1768, -1080,  2797,   -82,   -61, 0
 17080, -1848, -1016,  2527,   -82,   -43, 0
 17012, -1848,  -996,  2220,   -67,   -57, 0
 17132, -1764,  -696,  2002,   -55,   -32, 0
 17076, -1660,  -856,  1855,   -66,   -38, 0
 17088, -1668,  -856,  1710,   -33,   -37, 0
 17064, -1744,  -812,  1660,   -39,   -40, 0
 17152, -1704,  -860,  1596,   -32,   -33, 0
 16460, -1784,    16,  1494,    31,   -14, 0
 17108, -1572,  -924,  1319,   -54,   -23, 0
 17092, -1636,  -780,  1140,   -18,   -13, 0
 17068, -1628,  -824,   983,   -30,   -50, 0
 17072, -1664,  -904,   725,   -32,   -14, 0
 17024, -1636,  -868,   513,    -6,    -8, 0
 17120, -1692,  -828,   344,    19,   -10, 0
 17028, -1632,  -848,   197,   -20,     2, 0
 17044, -1688,  -700,    65,     3,    -7, 0
 17156, -1616,  -828,   -37,    10,   -10, 0
 17128, -1724,  -740,   -98,    18,    -5, 0
 17080, -1572,  -672,  -125,    21,    12, 0
 17136, -1668,  -688,  -114,    -1,    -7, 0
