 17068, -1648,  -728,    12,    35,     6, 0
 17044, -1568,  -584,    25,     1,    -8, 0
 17084, -1672,  -708,    15,     7,    -1, 0
 17044, -1656,  -588,    17,    -6,    10, 0
 17080, -1624,  -608,     6,    13,     7, 0
 17076, -1552,  -640,     8,   -11,     5, 0
 17076, -1732,  -736,     0,     2,    16, 0
 17016, -1648,  -728,     5,   -31,    -6, 0
 17100, -1564,  -592,    11,    12,     1, 0
 17156, -1792,  1696,   142,  -218,   -29, 0
 17096, -1880, -1020,   477,   -12,   -18, 0
 17088, -1664,   -40,   833,    -8,     6, 0
 16788, -1740,  -464,  1179,   -93,   -31, 0
 17084, -1648,  -700,  1298,   -33,   -27, 0
 17148, -1752,   -32,  1513,   -67,   -38, 0
 17100, -1680,  -224,  2056,   -38,   -45, 0
 17056, -1736,  -120,  2564,   -85,   -33, 0
 16984, -1808,  -272,  2999,   -85,   -61, 0
 17076, -1728,  -384,  3319,   -90,   -62, 0
 17024, -1812,  -636,  3496,   -97,   -68, 0
 17088, -1784,  -804,  3510,  -114,   -79, 0
 17056, -1924,  -764,  3419,  -103,   -73, 0
 17120, -1808,  -788,  3332,   -89,   -40, 0
 17088, -1840,  -848,  3268,  -111,   -72, 0
 17064, -1896,  -832,  3206,  -100,   -51, 0
 17108, -1812,  -852,  3115,   -99,   -71, 0
 17100, -1780,  -716,  3059,   -82,   -41, 0
 17008, -1812,  -664,  3019,   -73,   -66, 0
 16992, -1804,  -684,  2969,   -90,   -48, 0
 17000, -1776,  -648,  2941,   -60,   -50, 0
 17008, -1764,  -776,  2921,   -88,   -63, 0
 16920, -1884,  -692,  2936,   -84,   -47, 0
 17012, -1788,  -628,  2885,   -60,   -64, 0
 17040, -1712,  -760,  2848,   -66,   -32, 0
 17056, -1820,  -792,  2787,   -63,   -49, 0
 17052, -1852,  -984,  2613,   -78,   -55, 0
 17028, -1820,  -944,  2388,   -54,   -44, 0
 17036, -1792,  -972,  2157,   -47,   -27, 0
 17020, -1704,  -860,  1920,   -69,   -41, 0
 17092, -1708,  -908,  1641,   -47,   -37, 0
 17048, -1704, -1020,  1394,   -22,   -40, 0
 17052, -1700,  -820,  1126,   -42,   -44, 0
 17092, -1648,  -896,   855,   -33,   -13, 0
 17000, -1764,  -956,   576,    -8,    -5, 0
 17072, -1644,  -848,   303,     6,   -35, 0
 17052, -1632,  -632,   143,    14,    -8, 0
 17132, -1672,  -556,   101,   -14,    -8, 0
 17096, -1708,  -732,    94,     1,   -22, 0
 17080, -1660,  -552,   110,    -7,     0, 0
 16992, -1680,  -760,   147,     5,    17, 0
