 16984, -1584,  -792,    15,     1,   -17, 0
 16972, -1672,  -812,    15,     6,    -5, 0
 17024, -1624,  -492,     9,    -2,    -2, 0
 17036, -1592,  -656,    18,    -2,    -8, 0
 16996, -1568,  -744,     5,     1,   -10, 0
 17156, -1696,  -672,    12,   -15,   -12, 0
 16904, -1608,  -592,    -1,    11,     0, 0
 16880, -1628,  -324,    53,     2,   -11, 0
 17760, -1304, -1064,   299,  -180,   -12, 0
 17012, -1564,   100,   635,    11,    -1, 0
 17068, -1668,  -812,   932,    -6,   -35, 0
 17060, -1648,  -240,  1111,   -38,   -29, 0
 17068, -1728,  -872,  1146,   -29,   -15, 0
 17056, -1708,  -392,  1246,   -47,   -15, 0
 16988, -1668,  -588,  1447,   -37,   -14, 0
 17104, -1832,  -516,  1632,   -52,   -49, 0
 17136, -1744,  -448,  1798,   -52,   -34, 0
 17080, -1800,  -568,  1927,   -67,   -42, 0
 16980, -1688,  -440,  2084,   -66,   -50, 0
 17180, -1692,  -572,  2159,   -64,   -27, 0
 17116, -1736,  -640,  2235,   -74,   -38, 0
 17132, -1744,  -584,  2282,   -53,   -53, 0
 17004, -1692,  -764,  2348,   -60,   -54, 0
 17012, -1820,  -688,  2361,   -68,   -45, 0
 17100, -1724,  -656,  2336,   -48,   -63, 0
 17000, -1700,  -716,  2335,   -79,   -61, 0
 17128, -1652,  -808,  2317,   -89,   -25, 0
 17112, -1728,  -788,  2213,   -52,   -54, 0
 17104, -1752,  -524,  2146,   -56,   -51, 0
 17104, -1784,  -792,  2081,   -26,   -36, 0
 17036, -1724,  -784,  2013,   -57,   -36, 0
 17092, -1696,  -772,  1971,   -43,   -20, 0
 17124, -1772,  -848,  1898,   -54,   -52, 0
 17084, -1696,  -920,  1825,   -46,   -48, 0
 17048, -1692,  -680,  1807,   -47,   -33, 0
 17008, -1780,  -724,  1790,   -40,    -2, 0
 17068, -1832,  -668,  1792,   -37,   -35, 0
 16980, -1744,  -512,  1878,   -66,   -19, 0
 17068, -1648,  -528,  1988,   -65,   -34, 0
 16996, -1708,  -564,  2138,   -50,   -29, 0
 17076, -1708,  -536,  2220,   -62,   -37, 0
 17064, -1696,  -680,  2246,   -57,   -58, 0
 17180, -1684,  -812,  2236,   -64,   -42, 0
 17024, -1804,  -676,  2161,   -35,   -42, 0
 17068, -1724,  -624,  2051,   -55,   -49, 0
 17000, -1620,  -664,  1952,   -42,   -59, 0
 17104, -1748,  -876,  1890,   -46,   -32, 0
 17152, -1736,  -832,  1776,   -63,   -27, 0
 17056, -1712,  -760,  1613,   -60,   -26, 0
 16992, -1716,  -680,  1399,   -53,   -23, 0
 17064, -1796,  -808,  1190,   -45,   -27, 0
 17020, -1632,  -972,   975,   -34,   -17, 0
 16936, -1728,  -956,   771,    -7,    -3, 0
 17124, -1680,  -856,   582,   -27,   -19, 0
 17024, -1668,  -880,   375,     6,    14, 0
 17024, -1748,  -576,   297,    -6,    -3, 0
 17020, -1708,  -808,   249,    13,    -7, 0
 17092, -1692,  -740,   219,   -14,     3, 0
 17068, -1620,  -588,   190,    21,    -7, 0
 17084, -1552,  -756,   154,    -7,   -13, 0
 17108, -1596,  -656,    99,    -2,   -27, 0
