 17116, -1620,  -660,   -12,    16,   -29, 1
 17000, -1692,  -700,   -11,    10,     2, 1
 17164, -1676,  -572,     1,    -2,    13, 1
 17196, -1684,  -624,    14,   -12,     1, 1
 17088, -1684,  -564,    17,    17,   -17, 1
 17092, -1676,  -728,     3,    14,    -6, 1
 17100, -1664,  -668,    11,    14,   -20, 1
 16944, -1688,  -708,     8,     2,   -31, 1
 17048, -1612,  -720,    22,     0,   -12, 1
 17156, -1716,  -844,   -27,     3,    -8, 1
 17048, -1584, -1124,  -208,    29,     7, 1
 17072, -1672,  -956,  -573,    31,     9, 1
 16964, -1748, -1272, -1017,    50,     9, 1
 17040, -1668, -1172, -1430,    59,    17, 1
 17060, -1668,  -976, -1795,    65,    38, 1
 17096, -1744,  -932, -2051,    53,    25, 1
 17152, -1720,  -828, -2293,    63,    43, 1
 17012, -1692,  -796, -2416,    90,    39, 1
 17044, -1764,  -856, -2483,    73,    54, 1
 17072, -1768,  -776, -2600,    78,    45, 1
 17064, -1764,  -836, -2706,    90,    48, 1
 17080, -1732,  -792, -2830,    95,    41, 1
 17064, -1816,  -708, -2899,    73,    63, 1
 17088, -1712,  -760, -2936,    83,    51, 1
 16980, -1712,  -564, -2966,    87,    46, 1
 17020, -1760,  -660, -2980,    78,    63, 1
 17152, -1692,  -680, -2989,    81,    53, 1
 16952, -1768,  -732, -3021,    92,    60, 1
 17180, -1752,  -840, -3060,   100,    47, 1
 17056, -1808,  -600, -3048,    81,    66, 1
 17000, -1856,  -656, -3025,   106,    65, 1
 17120, -1716,  -628, -2948,   107,    37, 1
 16976, -1664,  -796, -2849,   113,    53, 1
 17104, -1792,  -640, -2775,    81,    33, 1
 17092, -1756,  -624, -2660,    88,    14, 1
 17096, -1728,  -440, -2515,    67,    43, 1
 17092, -1676,  -508, -2328,    63,    43, 1
 17044, -1728,  -524, -2091,    67,    33, 1
 17152, -1752,  -484, -1870,    70,    37, 1
 17088, -1640,  -416, -1695,    59,    37, 1
 17072, -1744,  -544, -1533,    44,    29, 1
 17096, -1768,  -672, -1376,    31,    35, 1
 16908, -1652,  -560, -1263,    36,    33, 1
 17084, -1676,  -640, -1138,    57,    10, 1
 17120, -1632,  -568, -1082,    52,    23, 1
 17124, -1588,  -388,  -833,    49,    10, 1
 16936, -1668,  -520,  -588,    -7,    22, 1
 17112, -1628,  -428,  -422,     3,    -7, 1
 17060, -1732,  -920,  -399,    -7,     1, 1
 17088, -1680,  -596,  -539,    21,    22, 1
 17052, -1656,  -776,  -599,     4,    23, 1
 17032, -1600,  -576,  -666,    17,    16, 1
 19088, -2072, -7132,    25,  -135,   -12, 1
 17272, -1748, -1524,   -90,   123,    10, 1
 17108, -1628, -1292,    28,    22,    -3, 1
 17064, -1632,  -384,     5,    14,   -12, 1
 16972, -1584,  -736,    -4,    12,    25, 1
 17064, -1632,  -652,    15,     3,   -17, 1
 17076, -1628,  -780,     0,     7,    -2, 1
 17000, -1652,  -724,    12,    28,    -5, 1
